module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Algorithms.TestMatrices.Higham28PascalOscillationExact	NumStability/Algorithms/TestMatrices/Higham28PascalOscillationExact.lean	fe27087171d05e241c99e0968a3759c5b19eacb0	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;document;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28PascalSpectral	NumStability/Algorithms/TestMatrices/Higham28PascalSpectral.lean	350f677dec3c43cc508e3270583af9991ef50e95	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28PascalTotalPositivity	NumStability/Algorithms/TestMatrices/Higham28PascalTotalPositivity.lean	9dbb5014d33e2e44b316aacd13dc93e1d2982ea4	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;document;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28Probability	NumStability/Algorithms/TestMatrices/Higham28Probability.lean	ed5ca8dc34f7ae4713b0599bb1e97eb900f663c2	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28RandsvdNorm	NumStability/Algorithms/TestMatrices/Higham28RandsvdNorm.lean	04b64d95e537573901dcf0a73ec5f26043c3f3e9	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28ReciprocalSPD	NumStability/Algorithms/TestMatrices/Higham28ReciprocalSPD.lean	e139b6e8a3b203d7099488ae107671a6a5582e91	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28ShiftedHilbert	NumStability/Algorithms/TestMatrices/Higham28ShiftedHilbert.lean	7a8b6228ebea6e2863461e756040f31e8c022fe1	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28Stewart	NumStability/Algorithms/TestMatrices/Higham28Stewart.lean	7e34b96bfcf59a4f1820595a3d77534e19238223	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28StewartHaar	NumStability/Algorithms/TestMatrices/Higham28StewartHaar.lean	4b9c06e07ad7ca991203e2bf43e1343ddde3c2fd	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28StewartRawFiber	NumStability/Algorithms/TestMatrices/Higham28StewartRawFiber.lean	31da54299db08752c6ef9339b65d9db2cecc8292	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;document;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28StewartRecursion	NumStability/Algorithms/TestMatrices/Higham28StewartRecursion.lean	10b2335ff2f27e9d7808c1594d91b978b5ada730	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28ToeplitzCondition	NumStability/Algorithms/TestMatrices/Higham28ToeplitzCondition.lean	86fca5b72d0aee71de787f0ade918f91f92c274b	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28ToeplitzGeneral	NumStability/Algorithms/TestMatrices/Higham28ToeplitzGeneral.lean	60ff8f89cd180bde9501756a2f4f2670716c13d7	unclassified	noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;migrate;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.Higham28ToeplitzSpectrum	NumStability/Algorithms/TestMatrices/Higham28ToeplitzSpectrum.lean	a734c1733bd9588e2461957c2c9f27fb3bdcde67	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	local-lane	W09	classify;document;rename	Exact unclassified inventory; dependency wave W09.
NumStability.Algorithms.TestMatrices.UpperTriangularStress	NumStability/Algorithms/TestMatrices/UpperTriangularStress.lean	5c4968c370fb51515c560e240e9c9e7e911db17a	reusable	-	already_complete	-	-	-	-
NumStability.Algorithms.TreeDotProduct	NumStability/Algorithms/TreeDotProduct.lean	eb959393ab67f196ce76697b709fd7a0d104be8b	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.TriangularArbitraryOrder	NumStability/Algorithms/TriangularArbitraryOrder.lean	4e7f7acf234a8437b348c665780c83bef897ca95	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W02	classify;document;migrate;split	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.TriangularForwardBound	NumStability/Algorithms/TriangularForwardBound.lean	ede0b2cdb02e697714932290c4e09e2bf2526845	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.TriangularForwardComparison	NumStability/Algorithms/TriangularForwardComparison.lean	9acf0829b0bedcc160f5795556368108bc1a823f	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.TriangularNoGuard	NumStability/Algorithms/TriangularNoGuard.lean	dd202bea7b8fae08a4bfd45a1de93e603c9eebc7	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify;migrate;split	Exact unclassified inventory; dependency wave W02.
NumStability.Algorithms.TriangularSolve	NumStability/Algorithms/TriangularSolve.lean	ba091addde094673d5d201f405e34c7d3a475a5e	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.TriangularSolveCombined	NumStability/Algorithms/TriangularSolveCombined.lean	749e5788bef5859185d46288e6ba968e5670e98c	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Underdetermined.Higham21	NumStability/Algorithms/Underdetermined/Higham21.lean	170b8ad6df368ae9c5959f7c38b4ad25e05f7121	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Attainability	NumStability/Algorithms/Underdetermined/Higham21Attainability.lean	101ad23578d9a67069f15df03c83d0b47a8c8c4b	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Condition	NumStability/Algorithms/Underdetermined/Higham21Condition.lean	37ee9c83e0100cb6c71de1453d1c429aa5296e01	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Underdetermined.Higham21Eq21_11Uniform	NumStability/Algorithms/Underdetermined/Higham21Eq21_11Uniform.lean	53dbd2623cc8b01c27008aa728cfb15d4e1ad964	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Eq21_8	NumStability/Algorithms/Underdetermined/Higham21Eq21_8.lean	fcd67470ef21ba4328ec9230c3a56c5b2f418d1a	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Eq21_9	NumStability/Algorithms/Underdetermined/Higham21Eq21_9.lean	ab317c3966bc8ef906216b443ce6082f6a1d5d79	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Equation21_11	NumStability/Algorithms/Underdetermined/Higham21Equation21_11.lean	4da96d1fefa3e60072459f40df747e644c83cbfe	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Equation21_11Scalar	NumStability/Algorithms/Underdetermined/Higham21Equation21_11Scalar.lean	e844c4004d9de0872d775f113eaa2aade3524c1a	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Givens	NumStability/Algorithms/Underdetermined/Higham21Givens.lean	7249c32642af4982311b100cd69ebfeb7cb2385c	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21GivensClosure	NumStability/Algorithms/Underdetermined/Higham21GivensClosure.lean	3c0b2ba5fcda017ad1ed5f4908083d7f79f04cc6	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21GivensRounded	NumStability/Algorithms/Underdetermined/Higham21GivensRounded.lean	e8d1e30c22fc9d1ff100bdae2c6718451e6fec42	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21MGS	NumStability/Algorithms/Underdetermined/Higham21MGS.lean	5b4f436b64105cbd7283e110365db27ba7f59571	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21MGSRounded	NumStability/Algorithms/Underdetermined/Higham21MGSRounded.lean	451588bd710bf3c14caf5d9c138a89b5ba6880f5	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Perturbation	NumStability/Algorithms/Underdetermined/Higham21Perturbation.lean	5c53144e02bdd16ec9febbc8f5ad5546b5effcf6	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21PerturbationRadius	NumStability/Algorithms/Underdetermined/Higham21PerturbationRadius.lean	ed4c4dd23173999c9e90fe688e33b1f450db57f8	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21ProjectorNorm	NumStability/Algorithms/Underdetermined/Higham21ProjectorNorm.lean	8fa00dd8b0766205b999541bfdd39903c3866a02	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21QRFoundations	NumStability/Algorithms/Underdetermined/Higham21QRFoundations.lean	34a91f54cebd5bdc636659350ec7f261b71b37ff	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21RankStability	NumStability/Algorithms/Underdetermined/Higham21RankStability.lean	ec1fa41a243d3daea8f239cd21d8d4c517871520	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21RowwiseMeasure	NumStability/Algorithms/Underdetermined/Higham21RowwiseMeasure.lean	c26bfe65538bccc5d4f6f4022017809544e97ffe	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Underdetermined.Higham21SNEActualOutput	NumStability/Algorithms/Underdetermined/Higham21SNEActualOutput.lean	5c459e72c36279cebef589fd02b7d2bc0832a759	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNEClosure	NumStability/Algorithms/Underdetermined/Higham21SNEClosure.lean	00cb5da3706a16faac6cd293c44c8409dbc31b9a	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNEConditionTransfer	NumStability/Algorithms/Underdetermined/Higham21SNEConditionTransfer.lean	3609198a743ebe9fefad839558ea4c285f44e3e0	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNEEnvelopeTransfer	NumStability/Algorithms/Underdetermined/Higham21SNEEnvelopeTransfer.lean	bcda2775296140d3b564c8ae15b83ba78680a211	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNEForward	NumStability/Algorithms/Underdetermined/Higham21SNEForward.lean	a9e89c4d1ad4af7396ac9dbc3bfe4dd220d4f575	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNEQRMajorant	NumStability/Algorithms/Underdetermined/Higham21SNEQRMajorant.lean	e31c39a5a8517737f5c94a5921f0e19cb11a7e51	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNERemainderBounds	NumStability/Algorithms/Underdetermined/Higham21SNERemainderBounds.lean	180c0c5627500d5be348903b24607bfc24411773	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNESigned	NumStability/Algorithms/Underdetermined/Higham21SNESigned.lean	014cb823d4dfd9dce42f4bc3f8db0d989ff207a8	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21SNEUniform	NumStability/Algorithms/Underdetermined/Higham21SNEUniform.lean	a93cb0ca5e40a149fc4384a99df6113bd875570f	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Theorem214SourceClosure	NumStability/Algorithms/Underdetermined/Higham21Theorem214SourceClosure.lean	a93e2d036ee4e8076bb4ae9cad299edaf0d4fa07	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W04	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.Higham21Theorem21_3Attainment	NumStability/Algorithms/Underdetermined/Higham21Theorem21_3Attainment.lean	37af41864f6a7d8d46cf46964a309b3d491c13c6	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Underdetermined.UnderdeterminedSolve	NumStability/Algorithms/Underdetermined/UnderdeterminedSolve.lean	ce426c95dfbe37b0caa4f1b9c13c5bd37f4c8806	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;outlier_review;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Underdetermined.UnderdeterminedSpec	NumStability/Algorithms/Underdetermined/UnderdeterminedSpec.lean	080c1cef03c5fc61ecc24c3a740bee5593248fff	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W04	classify;document;migrate;split	Exact unclassified inventory; dependency wave W04.
NumStability.Algorithms.Vandermonde.Higham22	NumStability/Algorithms/Vandermonde/Higham22.lean	b1e8529f7ced25766d473c1260b6fa873d4f49cf	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Vandermonde.Higham22Ch12RefinementBridge	NumStability/Algorithms/Vandermonde/Higham22Ch12RefinementBridge.lean	93869428e50e0fd6acf0178ff0799c2bbf790bc4	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Vandermonde.Higham22ComplexConfluentRefinementBridge	NumStability/Algorithms/Vandermonde/Higham22ComplexConfluentRefinementBridge.lean	1aa1c43a3b196c10c39e301ab70ff27ad3f9aeb8	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Vandermonde.Higham22MonomialClosure	NumStability/Algorithms/Vandermonde/Higham22MonomialClosure.lean	ee5ca9185361d48dac8b71ad6f8c0dba64aec599	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.Vandermonde.Higham22Problem22_7	NumStability/Algorithms/Vandermonde/Higham22Problem22_7.lean	0787a96ef3e891501db7dbb82737d4fe63405b63	compatibility	-	already_complete	-	-	-	-
NumStability.Algorithms.WilkinsonAttainability	NumStability/Algorithms/WilkinsonAttainability.lean	e5f87808a8d4cd10f74de228ceb1eaeef62ddb9c	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.All	NumStability/All.lean	f8e457cc016235a88343ab9b4f7ef06855213cf7	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis	NumStability/Analysis.lean	f6ce84ebf9902ce4095b15eb90bcc91987a7be74	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Accumulation	NumStability/Analysis/Accumulation.lean	5690e768d9b272510c05b1e9e709eaa89cf56d9a	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.AccuracyTests	NumStability/Analysis/AccuracyTests.lean	979bfc40b0284af0d58962065aa349cd8d535a6a	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.AlternativeNumberSystems	NumStability/Analysis/AlternativeNumberSystems.lean	85217913c262ba5f3497b0b93bdbf58376f816b6	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.Asymptotics	NumStability/Analysis/Asymptotics.lean	17966f9980cd81cfc7e8628846b84003614f6450	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Asymptotics.Bounds	NumStability/Analysis/Asymptotics/Bounds.lean	dd480e0c10827851981404ded544fa8f2aa74206	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.BeneficialRounding	NumStability/Analysis/BeneficialRounding.lean	b73ee60a59e22498147c561a60d06c9fb396c368	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.BergerGeneral	NumStability/Analysis/BergerGeneral.lean	5554746b7d876f2d3b5854d5455a0e3781506eaf	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.BergerInequality	NumStability/Analysis/BergerInequality.lean	9978dde55e874616e59cae9e95da1b6f79cdd500	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.BergerResolvent	NumStability/Analysis/BergerResolvent.lean	ac9e7a019170249ef35bf8e5e6c58d0a827cdb9a	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.BrentBaseOptimality	NumStability/Analysis/BrentBaseOptimality.lean	5d59d6070c214fba288815b5ba7664cc0015044a	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.CStarMatrixBridge	NumStability/Analysis/CStarMatrixBridge.lean	8dbea9073c53a07ce7d08d88e33314941f9e1446	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W06	classify;migrate;rename;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.CStarMatrixExpectation	NumStability/Analysis/CStarMatrixExpectation.lean	9351d9c64791d924fa4be8e92052877c74ca75d0	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.CStarMatrixTrace	NumStability/Analysis/CStarMatrixTrace.lean	04c8e605a502d95c0d6180765623d6b57586be1b	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.CalculatorWords	NumStability/Analysis/CalculatorWords.lean	2d8f5411555fcd3b2dcbe5980fdab290a3f53bfa	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.CancellationOfRoundingErrors	NumStability/Analysis/CancellationOfRoundingErrors.lean	fbec4fe0b2d6c24fe26cd3d0cbe1d333dea67854	mixed	mixed_modules	in_scope	local-lane	W01	classify;migrate;split	Exact unclassified inventory; dependency wave W01.
NumStability.Analysis.Ch17SemiconvergentBlockFormSourceClosure	NumStability/Analysis/Ch17SemiconvergentBlockFormSourceClosure.lean	69affa82ea5d950989140c4e30706f73271656ff	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Chopping	NumStability/Analysis/Chopping.lean	ab6101773d96bf7d84df92c025abcf237ed95dc5	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.ComplexArithmetic	NumStability/Analysis/ComplexArithmetic.lean	2f43fc2a718d41c7a339e1ba4a742835ff0a7804	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.ComplexSqrt	NumStability/Analysis/ComplexSqrt.lean	0236f8b9e5df4b3257241a0f4a154837f6b945fa	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.ConditionEstimatorLowerBound	NumStability/Analysis/ConditionEstimatorLowerBound.lean	5773137a6e012ce2c25d4e40845eb201ad583cc1	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.Conditioning	NumStability/Analysis/Conditioning.lean	d1d82fca53126dbe0543e479cf41583a73f0cbe1	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Conditioning.DistanceToSingularity	NumStability/Analysis/Conditioning/DistanceToSingularity.lean	f2a8ae14c8368f93b24e2dacd76508b098bbe43f	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Conditioning.InversePerturbation	NumStability/Analysis/Conditioning/InversePerturbation.lean	97adcc404903dc395acdc11f519912702c74fe85	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Counting	NumStability/Analysis/Counting.lean	697d6533eb486084d407d2af8317108ac2438506	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.CramersRule	NumStability/Analysis/CramersRule.lean	d671f1f5bc0ca78bf33954105cce00c76d1f64e5	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.DoubleRounding	NumStability/Analysis/DoubleRounding.lean	d4809cf1047803a0535eb402305b1cad9713211a	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.DunfordResidue	NumStability/Analysis/DunfordResidue.lean	b177d760856de27bacb4feb73e4e9a0c3f1c7389	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.Equidistribution	NumStability/Analysis/Equidistribution.lean	ba96e00d0bd79250788f0a804b1259c3e3bf062b	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Equidistribution.AddCircle	NumStability/Analysis/Equidistribution/AddCircle.lean	d0e7904fea846dc56cbdcd909518c282ae5f1195	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Error	NumStability/Analysis/Error.lean	fabf3759b76a6a250a2d2c31f24f1f5d03c59937	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.FiniteProbability	NumStability/Analysis/FiniteProbability.lean	48d7ac52d8782fac8ce6f36a1b1708d4ba6202db	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.FirstOrder	NumStability/Analysis/FirstOrder.lean	b4e6c54cc2f76c368c533700f8c199d4029a99e3	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.FirstOrder.AsymptoticFamilies	NumStability/Analysis/FirstOrder/AsymptoticFamilies.lean	5461bd69e9d52ef67d63703dec82c5e77f5c3a85	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.FirstOrder.FixedPrecision	NumStability/Analysis/FirstOrder/FixedPrecision.lean	f38870803c5d87ed2baf98fdf6c440a437454bfd	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.FirstOrderFramework	NumStability/Analysis/FirstOrderFramework.lean	dbc8c39c38fd7a5444a190ad7da280a21be70ef4	unclassified	unclassified_modules	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.FloatingPointArithmetic	NumStability/Analysis/FloatingPointArithmetic.lean	e0dacfe3b26df8618523884f20488232a2766fb5	mixed	declaration_bearing_umbrellas;mixed_modules	in_scope	local-lane	W01	classify;migrate;outlier_review;split	Exact unclassified inventory; dependency wave W01.
NumStability.Analysis.FloatingPointArithmetic.ExactSubtraction	NumStability/Analysis/FloatingPointArithmetic/ExactSubtraction.lean	24e345bb68c847788f48ddaf002990a6d04ed3ba	reusable	-	already_complete	-	-	-	Created and accepted by W01 at C0002.
NumStability.Analysis.FloatingPointArithmetic.Format	NumStability/Analysis/FloatingPointArithmetic/Format.lean	1ad78aa034c600366c2a745137151a144cb14850	reusable	-	already_complete	-	-	-	Created and accepted by W01 at C0002.
NumStability.Analysis.FloatingPointArithmetic.IeeeExceptions	NumStability/Analysis/FloatingPointArithmetic/IeeeExceptions.lean	a8a13dcb4f98393b6a17f85ffe6881a0a673503d	reusable	-	already_complete	-	-	-	Created and accepted by W01 at C0002.
NumStability.Analysis.FloatingPointArithmetic.IeeeOperations	NumStability/Analysis/FloatingPointArithmetic/IeeeOperations.lean	36d99e257c4852b40e072c45dcf28c46adec9829	reusable	-	already_complete	-	-	-	Created and accepted by W01 at C0002.
NumStability.Analysis.FloatingPointArithmetic.IeeeValue	NumStability/Analysis/FloatingPointArithmetic/IeeeValue.lean	3ac28868769202f0ee26bc89dd43f78ad36239c4	reusable	-	already_complete	-	-	-	Created and accepted by W01 at C0002.
NumStability.Analysis.FloatingPointArithmetic.NearestRoundingError	NumStability/Analysis/FloatingPointArithmetic/NearestRoundingError.lean	da8d68d00cec20bc54a10f665fcde02acd96f520	reusable	-	already_complete	-	-	-	Created and accepted by W01 at C0002.
