module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Analysis.MatrixNorms.EntrywiseMaximum	NumStability/Analysis/MatrixNorms/EntrywiseMaximum.lean	12282e1dc69e9c3fbc1cd5ee37eb8dd3eab87261	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.MatrixNorms.Hadamard	NumStability/Analysis/MatrixNorms/Hadamard.lean	ba03844b3a09f7b3b9ba9505f1e9cdce8ae9921f	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.MatrixNorms.HadamardDeterminant	NumStability/Analysis/MatrixNorms/HadamardDeterminant.lean	7b3c5855896c2463acf8a8eabf98de81b79781d7	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.MatrixNorms.Lp	NumStability/Analysis/MatrixNorms/Lp.lean	9cdb35b51264c3d38dbfbfc8c1fd5282e65ede55	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.MatrixNorms.SpectralRadius	NumStability/Analysis/MatrixNorms/SpectralRadius.lean	3bcd3d11df21068e1a6dc9da63d5e3829fa76278	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.MatrixNorms.UnitarilyInvariant	NumStability/Analysis/MatrixNorms/UnitarilyInvariant.lean	480720443263510588a1913ad6d6c0cfd9967762	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.MatrixPowersBaiDemmelGu	NumStability/Analysis/MatrixPowersBaiDemmelGu.lean	abed2d607bbe5170b3f54a1824a35122cc22707e	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersBaiDemmelGuDistance	NumStability/Analysis/MatrixPowersBaiDemmelGuDistance.lean	3f2c170c9c53364d66b4040b72d4f039feb747e0	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersBinomialBound	NumStability/Analysis/MatrixPowersBinomialBound.lean	65f28a906eb2de954b393476a1c7d9f1c4ef515b	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersGautschi	NumStability/Analysis/MatrixPowersGautschi.lean	fc3ecb12dacb1955f7c0fb352486ced04864ba28	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersHenrici	NumStability/Analysis/MatrixPowersHenrici.lean	881495783bc07a2a73d0eb828198ccc6e3504006	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersHenriciNormal	NumStability/Analysis/MatrixPowersHenriciNormal.lean	7f58c95cb7ee550f5076f61c928c7dbc4d2c0b28	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersKreiss	NumStability/Analysis/MatrixPowersKreiss.lean	9ae8728374d82b2d27f04c58ee1e10557b887824	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersKreissSpijker	NumStability/Analysis/MatrixPowersKreissSpijker.lean	6a5c41b3059b20501a9ecdc8157e3a4d704e6126	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersLaszlo	NumStability/Analysis/MatrixPowersLaszlo.lean	c2c5fe8fc08661019a03b7de5efcbba4b897cd76	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersLp185Primary	NumStability/Analysis/MatrixPowersLp185Primary.lean	3a6fbdb9bb7dceb07de8118cacb6c41314c286bb	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersSchur	NumStability/Analysis/MatrixPowersSchur.lean	ca89e695c2458adc09a63ea4225580c2f9a4d8e8	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersSpijkerClosure	NumStability/Analysis/MatrixPowersSpijkerClosure.lean	a6f1fc21c96981b5a7b72cdb8570cb571c082cc3	unclassified	missing_module_docstrings;noncanonical_modules;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;rename;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersSpijkerPlanar	NumStability/Analysis/MatrixPowersSpijkerPlanar.lean	4f907502121c54e80192b2235a1df992dfbe10c5	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersSpijkerPlanarAnalysis	NumStability/Analysis/MatrixPowersSpijkerPlanarAnalysis.lean	ed321bfa475602e3cf69f2a27f9136ea12b9be36	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixPowersSpijkerRational	NumStability/Analysis/MatrixPowersSpijkerRational.lean	012a757126c5956b4ee3ad63253114c6c20a7bd8	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.MatrixSpectral	NumStability/Analysis/MatrixSpectral.lean	e2e11c74aeba1f0a8f7a8403ef2aa7df861e1a2e	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.Midpoint	NumStability/Analysis/Midpoint.lean	c6b689bd2046f2144b160932d49638687ebe449f	compatibility	-	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.Monotonicity	NumStability/Analysis/Monotonicity.lean	5ea4d0ab63b0f96207efcdc5b42c5ab3a17c937e	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.MullerRecurrence	NumStability/Analysis/MullerRecurrence.lean	17ad5a055ede873ca41af6211bd2bc479cc48bce	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.NearInteger	NumStability/Analysis/NearInteger.lean	9392bd732c438acdf02d48d0d117ace7e8f9f453	unclassified	unclassified_modules	in_scope	remote-lane	W12	classify;migrate	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.NilpotentJordanChain	NumStability/Analysis/NilpotentJordanChain.lean	99aa94f9353dd9358a234e991200c2133a36fe2b	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.Nonassociativity	NumStability/Analysis/Nonassociativity.lean	335370617593e10c957976b2e1af2f3ee8886c0b	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.NonrandomRounding	NumStability/Analysis/NonrandomRounding.lean	5b2d6cf2197185e8bec0b88ab44d09f175cd06d7	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.NonrandomRounding.Conclusions	NumStability/Analysis/NonrandomRounding/Conclusions.lean	38c22540a8851bb3380cf2ff5c8fcf6509761dde	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.NonrandomRounding.Core	NumStability/Analysis/NonrandomRounding/Core.lean	69a282a5339e156b9cb545865d6ee7f3b73f3c26	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.NonrandomRounding.GridVariation	NumStability/Analysis/NonrandomRounding/GridVariation.lean	61056a1a946de1b283d1d6ea721ba2cb69e17a15	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.NonrandomRounding.SourceInterval	NumStability/Analysis/NonrandomRounding/SourceInterval.lean	58e9864b2cdbdfc4a0bf238dc1cb88cb23dce037	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.NonrandomRounding.StoredGrid	NumStability/Analysis/NonrandomRounding/StoredGrid.lean	5728071f2ed216bb1eb5308b2eb538117e6ffdd1	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Norms	NumStability/Analysis/Norms.lean	5b04e87aed916b906e3d47c054485cbc4d15dacf	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Norms.Core	NumStability/Analysis/Norms/Core.lean	acc039e7f5ece2696b8c1df1a65a6970016fd0f7	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.NumericalRadius	NumStability/Analysis/NumericalRadius.lean	76487bcf5c54f27a997ebbe4ef96e40002d4c22c	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.OperatorLog	NumStability/Analysis/OperatorLog.lean	8115c03f3112ded388df25556c6b017c860d44c3	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.OperatorNorms	NumStability/Analysis/OperatorNorms.lean	856b080efd235b3985d88a8605ec653854818cd5	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.OperatorNorms.Attainment	NumStability/Analysis/OperatorNorms/Attainment.lean	6ad1e16f51c41fc3854939c3e1ac9d36783470a8	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.OperatorNorms.Basic	NumStability/Analysis/OperatorNorms/Basic.lean	a84cade122b4af4499327f57001c9ea530f5ae7e	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation	NumStability/Analysis/Perturbation.lean	19ad02911e3d187fccd1ebf424587a78d0c55c93	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares	NumStability/Analysis/Perturbation/LeastSquares.lean	0b8ac846c0c409f3705d663456f65975bb2f809b	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Absorption	NumStability/Analysis/Perturbation/LeastSquares/Absorption.lean	afc26e4f7c1e1780def4a2047d12fc591a1dada0	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.AlternativeBound	NumStability/Analysis/Perturbation/LeastSquares/AlternativeBound.lean	7431f719a841497ecb62830711408d6d70a40a7f	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.AugmentedSystem	NumStability/Analysis/Perturbation/LeastSquares/AugmentedSystem.lean	166b059020cd24081e114aa0fa12d5f658d9d4db	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.BackwardError	NumStability/Analysis/Perturbation/LeastSquares/BackwardError.lean	f46c9da77b93d612933a3e7074a4f97d62fab41f	reusable	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Analysis.Perturbation.LeastSquares.Basic	NumStability/Analysis/Perturbation/LeastSquares/Basic.lean	a369bc66e2f41d3669d58962975958828a87011e	reusable	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Analysis.Perturbation.LeastSquares.Conditioning	NumStability/Analysis/Perturbation/LeastSquares/Conditioning.lean	45e26a4efc768d98d0df1caf2216d8f4553cc6d9	source	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Contract	NumStability/Analysis/Perturbation/LeastSquares/Contract.lean	810672db20412301200edf8311c1298779a0487b	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Equality.KKTInverse	NumStability/Analysis/Perturbation/LeastSquares/Equality/KKTInverse.lean	36e89c9b1b3196fb8aed5da1cb1b97b95f71aab9	source	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Equality.MixedStability	NumStability/Analysis/Perturbation/LeastSquares/Equality/MixedStability.lean	1047c146512b99eba2520e21ca10f7a619c8b362	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Analysis.Perturbation.LeastSquares.Equality.Perturbation	NumStability/Analysis/Perturbation/LeastSquares/Equality/Perturbation.lean	e31e5c3dad5704696897568ea75fe43f43e05c3c	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	NumStability/Analysis/Perturbation/LeastSquares/Equality/RowwiseBackwardError.lean	0cca0f050f931431da19bc53217762546bc60df8	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Analysis.Perturbation.LeastSquares.GramBasis	NumStability/Analysis/Perturbation/LeastSquares/GramBasis.lean	77b5699877195fe29ff9184626e9822141bac479	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.MinimumNorm	NumStability/Analysis/Perturbation/LeastSquares/MinimumNorm.lean	b167a01bc5fdf1a5eb2ef620d9dad81b668f386d	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.NormalEquations	NumStability/Analysis/Perturbation/LeastSquares/NormalEquations.lean	098b518cc7c7d501ae38138e87a03d4fa0d6edf1	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Normwise	NumStability/Analysis/Perturbation/LeastSquares/Normwise.lean	166aa1e22d06eadbf04b2faa2e6ba032dd57cad7	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Projection	NumStability/Analysis/Perturbation/LeastSquares/Projection.lean	db3c1e410eca062ef75404357fc2d932ad1de84a	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.ResidualQuality	NumStability/Analysis/Perturbation/LeastSquares/ResidualQuality.lean	dc4a7b2736473386cecf320ec65df199630612a5	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.Wedin	NumStability/Analysis/Perturbation/LeastSquares/Wedin.lean	2de2b7c45408370eefcc703e4bf0c9d40d4e255b	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Perturbation.LeastSquares.WeightedLimit	NumStability/Analysis/Perturbation/LeastSquares/WeightedLimit.lean	df9f4d39c6a2b52c22b82610380546da23c10178	source	-	already_complete	-	-	-	-
NumStability.Analysis.PerturbationTheory	NumStability/Analysis/PerturbationTheory.lean	adf268f03adda5eaed94544e3cd5d9842f99bc6d	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Probability	NumStability/Analysis/Probability.lean	6d07a97a98d908b4a60cb8233db3cf3851b95916	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Probability.Gaussian	NumStability/Analysis/Probability/Gaussian.lean	2a06183fe31d545210a99f7e0746903b0d473efe	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Probability.Gaussian.AbsoluteMoment	NumStability/Analysis/Probability/Gaussian/AbsoluteMoment.lean	93f7ef29221deaca57df61735302f87ace56d1be	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Probability.Haar	NumStability/Analysis/Probability/Haar.lean	aa798a6fb56713087d5b306a9ce1f89d5114bdd7	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.Probability.Haar.HomogeneousSpaceUniqueness	NumStability/Analysis/Probability/Haar/HomogeneousSpaceUniqueness.lean	8fbc3720ab4aa4089aa564f48be61a749a66106b	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.Problem2_10	NumStability/Analysis/Problem2_10.lean	ae21794d7b050c83aeff7ebb8e97fe8ebacd1ba6	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;outlier_review;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_11	NumStability/Analysis/Problem2_11.lean	5c1a271482576358fe586cc6221510912114f91e	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Problem2_12	NumStability/Analysis/Problem2_12.lean	2d5d34f29455273ed1d940c30fc4eb438d2b2fab	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_13	NumStability/Analysis/Problem2_13.lean	eb47e7041bf9a84e1ae11dd6dd9d5546e7aba30c	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_14	NumStability/Analysis/Problem2_14.lean	ff0a1faeefdde011c8be8663dd1867e803181719	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_15_16	NumStability/Analysis/Problem2_15_16.lean	033cd4f3bb377662d5dbe462899e8d1b4a8f339e	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_17	NumStability/Analysis/Problem2_17.lean	b1c2c1a6db269388c31f94c965058d45061a8168	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_18	NumStability/Analysis/Problem2_18.lean	2641e16db587b0277300c3cc5c8b30a82282e30a	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_19	NumStability/Analysis/Problem2_19.lean	aaa7417eb3561382e9652b2bacc68264079c1746	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_2	NumStability/Analysis/Problem2_2.lean	8fcdd364acb82866e6b53a5c329d3d4bccccdda3	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Problem2_20	NumStability/Analysis/Problem2_20.lean	7589b9b0d774eb483cc2879fcb1e052349fd5968	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_21	NumStability/Analysis/Problem2_21.lean	e4a3de7820a05f96e4f26e8252d7b37eb8b69747	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Problem2_22	NumStability/Analysis/Problem2_22.lean	6fd52fa6119213ccc1db747bdfa4c4a7ea518087	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Problem2_23	NumStability/Analysis/Problem2_23.lean	74ef5830e1dde0b0306250c105c398c491d1ac9a	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_24	NumStability/Analysis/Problem2_24.lean	724f62fd55007c72155721f0e18d82857f24bc6b	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_25	NumStability/Analysis/Problem2_25.lean	69ecb9d202a7ad7f3ed9a8ff2a3fede2a4511497	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_26	NumStability/Analysis/Problem2_26.lean	a48b13db61164c62e6c281cf72ae3c7eef021497	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_27	NumStability/Analysis/Problem2_27.lean	dbfab3a040a9fd49e7739f8a0bf4385a36722124	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_3	NumStability/Analysis/Problem2_3.lean	03656b4d27d1c7d9b0eb3f3668a3c358476f6737	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_4	NumStability/Analysis/Problem2_4.lean	245c5420769b9829608d3427984150adc996dd7d	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.Problem2_5	NumStability/Analysis/Problem2_5.lean	d65c1318a4d6411bdeb38bdd4915e3fe95e915c6	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_6	NumStability/Analysis/Problem2_6.lean	98a587546619f9d82c00290e71e14c07636b8305	unclassified	noncanonical_modules;unclassified_modules	in_scope	remote-lane	W12	classify;migrate;rename	Exact unclassified inventory; dependency wave W12.
NumStability.Analysis.Problem2_7	NumStability/Analysis/Problem2_7.lean	3c3e6307b445bdb2c0c316dbb6d1b85550d152f9	compatibility	-	already_complete	-	-	-	-
NumStability.Analysis.ProblemDependentStability	NumStability/Analysis/ProblemDependentStability.lean	2e3df18ab00fc0cc00cdff2eb221ed4219c9c1af	compatibility	-	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.ProblemDependentStability.All	NumStability/Analysis/ProblemDependentStability/All.lean	814f1eeb3b4f56dedea2380246ebc410fb5a007f	reusable	-	already_complete	-	-	-	Created and accepted by W02 at C0003.
NumStability.Analysis.ProblemDependentStability.HessenbergDeterminant	NumStability/Analysis/ProblemDependentStability/HessenbergDeterminant.lean	603065f1f453ef8580f44c61af96f1265c46dd69	reusable	-	already_complete	-	-	-	Created and accepted by W02 at C0003.
NumStability.Analysis.PseudospectralLowerBound	NumStability/Analysis/PseudospectralLowerBound.lean	fa8df5e7a44fdbf582ac5dfe5c51ec113abc2794	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.PseudospectralPowerBound	NumStability/Analysis/PseudospectralPowerBound.lean	c22acef942e1e80a0bfb1eae52df05454f217d0f	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.PseudospectralResolvent	NumStability/Analysis/PseudospectralResolvent.lean	fc3326811373b4badc9c4260321b2461f08dd89e	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.Quadratic	NumStability/Analysis/Quadratic.lean	d87118872165666e60a6180df3799488a05e695b	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.RealInvariantSubspace	NumStability/Analysis/RealInvariantSubspace.lean	64214f37c444430f195c16c6cf0aa2ef98948da0	unclassified	unclassified_modules	in_scope	local-lane	W05	classify;migrate;split	Exact unclassified inventory; dependency wave W05.
NumStability.Analysis.RealQuasiSchur	NumStability/Analysis/RealQuasiSchur.lean	339b118eebd7b606bc0dabcfdc37d1881f8b03aa	unclassified	unclassified_modules	in_scope	local-lane	W05	classify;migrate;split	Exact unclassified inventory; dependency wave W05.
NumStability.Analysis.RealSchurTriangulation	NumStability/Analysis/RealSchurTriangulation.lean	47fbb01e91854cd854350d549ba72c97fb6fef68	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.RelativePrecision	NumStability/Analysis/RelativePrecision.lean	846e03e1a406168f8a5cdbea52fc10af901c7f94	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.ResolventFunctionalCalculus	NumStability/Analysis/ResolventFunctionalCalculus.lean	421efeb160720a73f6ddd74bd021761f027ebcc9	unclassified	unclassified_modules	in_scope	remote-lane	W06	classify;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.Rounding	NumStability/Analysis/Rounding.lean	1741df4a29bde539b93023dd069dc7c635f144cc	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.RoundingProductBounds	NumStability/Analysis/RoundingProductBounds.lean	25396784a3b4425f25437624e2544124db5bd310	compatibility	-	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SampleVariance	NumStability/Analysis/SampleVariance.lean	d5d19e6ef7cd5c8d106fa5266a788baff3a04586	mixed	mixed_modules	in_scope	remote-lane	W02	classify;split	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SchurTriangulation	NumStability/Analysis/SchurTriangulation.lean	8b84dbf5b34c7514b80136aea5d4edfbe1db84d7	unclassified	unclassified_modules	in_scope	local-lane	W05	classify;migrate;split	Exact unclassified inventory; dependency wave W05.
NumStability.Analysis.SemiconvergentBlockFormExists	NumStability/Analysis/SemiconvergentBlockFormExists.lean	02d24da8e5f17980651158048dcdbe3eebda3cef	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SemiconvergentExistenceComplete	NumStability/Analysis/SemiconvergentExistenceComplete.lean	175df8df8c72b4588bb120e444c0aea499ab85b3	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SemiconvergentExistenceFull	NumStability/Analysis/SemiconvergentExistenceFull.lean	48bb32b311f2c5ba29028a2fd65439973b08466d	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SemiconvergentExistenceGaps	NumStability/Analysis/SemiconvergentExistenceGaps.lean	760ba924ec970291a113c037656dbc109470ca20	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SemiconvergentLimitGeneral	NumStability/Analysis/SemiconvergentLimitGeneral.lean	59ea98fa1820566e6a1aef6d2bbcbac1df688271	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SemiconvergentRealSpectrumComplete	NumStability/Analysis/SemiconvergentRealSpectrumComplete.lean	d580c8c50364b5d44b8263b5325522990858eef3	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SemiconvergentSpectral	NumStability/Analysis/SemiconvergentSpectral.lean	e88266f22b595f705766af19dafb30105717f424	reusable	-	in_scope	remote-lane	W02	classify;document	Exact unclassified inventory; dependency wave W02.
NumStability.Analysis.SingularValues	NumStability/Analysis/SingularValues.lean	6639a03f3776d8c75bce1bef6f9fbfbfde7ec01a	aggregate	-	already_complete	-	-	-	-
NumStability.Analysis.SingularValues.Basic	NumStability/Analysis/SingularValues/Basic.lean	a8e8980486bbbba869008ec30bb2e1b4741f1a9e	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.SingularValues.Realification	NumStability/Analysis/SingularValues/Realification.lean	2e5686ce68064e9cbaa8a0a0b242bff184888343	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.SingularValues.WeylMirsky	NumStability/Analysis/SingularValues/WeylMirsky.lean	4f6cdc66e0d8d54eaf586572081914106a4a63b5	reusable	-	already_complete	-	-	-	-
NumStability.Analysis.SpijkerProjectionIntegral	NumStability/Analysis/SpijkerProjectionIntegral.lean	c881001b8fc452ba294b3102acfe34bbb9639d59	unclassified	missing_module_docstrings;unclassified_modules	in_scope	remote-lane	W06	classify;document;migrate;split	Exact unclassified inventory; dependency wave W06.
NumStability.Analysis.Stability	NumStability/Analysis/Stability.lean	2b37635e8db02aa8fe5dc65a60ee1bebd7700ff7	reusable	-	in_scope	remote-lane	W02	classify	Exact unclassified inventory; dependency wave W02.
